frame,x,y,dist_to_cage,vx_px_s,vy_px_s,speed_px_s
7396,499,413,74.33034373659252,0.0,0.0,0.0
7397,499,413,74.33034373659252,0.0,0.0,0.0
7398,499,413,74.33034373659252,0.0,0.0,0.0
7399,499,413,74.33034373659252,0.0,0.0,0.0
7400,499,413,74.33034373659252,0.0,0.0,0.0
7401,499,414,74.43117626371358,0.0,59.9469602001728,59.9469602001728
7402,499,414,74.43117626371358,0.0,0.0,0.0
7403,499,414,74.43117626371358,0.0,0.0,0.0
7404,498,414,75.4254598925323,-59.9469602001728,0.0,59.9469602001728
7405,498,414,75.4254598925323,0.0,0.0,0.0
7406,498,415,75.53806987208503,0.0,59.9469602001728,59.9469602001728
7407,498,415,75.53806987208503,0.0,0.0,0.0
7408,498,415,75.53806987208503,0.0,0.0,0.0
7409,498,415,75.53806987208503,0.0,0.0,0.0
7410,498,416,75.66372975210778,0.0,59.9469602001728,59.9469602001728
7411,498,416,75.66372975210778,0.0,0.0,0.0
7412,497,416,76.6550715869472,-59.9469602001728,0.0,59.9469602001728
7413,497,416,76.6550715869472,0.0,0.0,0.0
7414,497,417,76.79192665899195,0.0,59.9469602001728,59.9469602001728
7415,497,417,76.79192665899195,0.0,0.0,0.0
7416,497,417,76.79192665899195,0.0,0.0,0.0
7417,497,417,76.79192665899195,0.0,0.0,0.0
7418,497,418,76.94153624668537,0.0,59.9469602001728,59.9469602001728
7419,496,418,77.92945527847606,-59.9469602001728,0.0,59.9469602001728
7420,496,418,77.92945527847606,0.0,0.0,0.0
7421,496,419,78.08969202141856,0.0,59.9469602001728,59.9469602001728
7422,496,419,78.08969202141856,0.0,0.0,0.0
7423,496,419,78.08969202141856,0.0,0.0,0.0
7424,496,420,78.26237921249263,0.0,59.9469602001728,59.9469602001728
7425,495,420,79.2464510246358,-59.9469602001728,0.0,59.9469602001728
7426,495,420,79.2464510246358,0.0,0.0,0.0
7427,495,421,79.42921376924235,0.0,59.9469602001728,59.9469602001728
7428,495,421,79.42921376924235,0.0,0.0,0.0
7429,495,421,79.42921376924235,0.0,0.0,0.0
7430,495,422,79.62411694957753,0.0,59.9469602001728,59.9469602001728
7431,494,422,80.60397012554654,-59.9469602001728,0.0,59.9469602001728
7432,494,422,80.60397012554654,0.0,0.0,0.0
7433,494,423,80.8084154033477,0.0,59.9469602001728,59.9469602001728
7434,494,423,80.8084154033477,0.0,0.0,0.0
7435,494,423,80.8084154033477,0.0,0.0,0.0
7436,494,424,81.02468759581859,0.0,59.9469602001728,59.9469602001728
7437,493,424,82.0,-59.9469602001728,0.0,59.9469602001728
7438,493,424,82.0,0.0,0.0,0.0
7439,493,425,82.22530024268686,0.0,59.9469602001728,59.9469602001728
7440,493,425,82.22530024268686,0.0,0.0,0.0
7441,493,425,82.22530024268686,0.0,0.0,0.0
7442,493,425,82.22530024268686,0.0,0.0,0.0
7443,492,426,83.43260753446461,-59.9469602001728,59.9469602001728,84.77780413812452
7444,492,426,83.43260753446461,0.0,0.0,0.0
7445,492,426,83.43260753446461,0.0,0.0,0.0
7446,492,427,83.67795408588812,0.0,59.9469602001728,59.9469602001728
7447,492,427,83.67795408588812,0.0,0.0,0.0
7448,492,427,83.67795408588812,0.0,0.0,0.0
7449,492,428,83.93449827097318,0.0,59.9469602001728,59.9469602001728
7450,492,428,83.93449827097318,0.0,0.0,0.0
7451,491,428,84.8999411071645,-59.9469602001728,0.0,59.9469602001728
7452,491,428,84.8999411071645,0.0,0.0,0.0
7453,491,429,85.16454661418682,0.0,59.9469602001728,59.9469602001728
7454,491,429,85.16454661418682,0.0,0.0,0.0
7455,491,429,85.16454661418682,0.0,0.0,0.0
7456,491,429,85.16454661418682,0.0,0.0,0.0
7457,491,429,85.16454661418682,0.0,0.0,0.0
7458,491,430,85.44003745317531,0.0,59.9469602001728,59.9469602001728
7459,491,430,85.44003745317531,0.0,0.0,0.0
7460,491,430,85.44003745317531,0.0,0.0,0.0
7461,491,430,85.44003745317531,0.0,0.0,0.0
7462,491,430,85.44003745317531,0.0,0.0,0.0
7463,491,431,85.72630868059116,0.0,59.9469602001728,59.9469602001728
7464,491,431,85.72630868059116,0.0,0.0,0.0
7465,490,431,86.68333173107735,-59.9469602001728,0.0,59.9469602001728
7466,490,431,86.68333173107735,0.0,0.0,0.0
7467,490,431,86.68333173107735,0.0,0.0,0.0
7468,490,431,86.68333173107735,0.0,0.0,0.0
7469,490,432,86.97700845625813,0.0,59.9469602001728,59.9469602001728
7470,490,432,86.97700845625813,0.0,0.0,0.0
7471,490,432,86.97700845625813,0.0,0.0,0.0
7472,490,432,86.97700845625813,0.0,0.0,0.0
7473,490,432,86.97700845625813,0.0,0.0,0.0
7474,490,432,86.97700845625813,0.0,0.0,0.0
7475,490,432,86.97700845625813,0.0,0.0,0.0
7476,490,432,86.97700845625813,0.0,0.0,0.0
7477,490,432,86.97700845625813,0.0,0.0,0.0
7478,490,433,87.28115489611719,0.0,59.9469602001728,59.9469602001728
7479,490,433,87.28115489611719,0.0,0.0,0.0
7480,490,433,87.28115489611719,0.0,0.0,0.0
7481,490,433,87.28115489611719,0.0,0.0,0.0
7482,490,433,87.28115489611719,0.0,0.0,0.0
7483,490,433,87.28115489611719,0.0,0.0,0.0
7484,490,433,87.28115489611719,0.0,0.0,0.0
7485,490,433,87.28115489611719,0.0,0.0,0.0
7486,490,433,87.28115489611719,0.0,0.0,0.0
7487,490,434,87.5956619930462,0.0,59.9469602001728,59.9469602001728
7488,490,434,87.5956619930462,0.0,0.0,0.0
7489,490,434,87.5956619930462,0.0,0.0,0.0
7490,490,434,87.5956619930462,0.0,0.0,0.0
7491,490,434,87.5956619930462,0.0,0.0,0.0
7492,490,434,87.5956619930462,0.0,0.0,0.0
7493,490,434,87.5956619930462,0.0,0.0,0.0
7494,490,434,87.5956619930462,0.0,0.0,0.0
7495,490,434,87.5956619930462,0.0,0.0,0.0
7496,490,435,87.92041856133307,0.0,59.9469602001728,59.9469602001728
7497,490,435,87.92041856133307,0.0,0.0,0.0
7498,490,435,87.92041856133307,0.0,0.0,0.0
7499,490,435,87.92041856133307,0.0,0.0,0.0
7500,490,435,87.92041856133307,0.0,0.0,0.0
7501,490,435,87.92041856133307,0.0,0.0,0.0
7502,490,436,88.25531145489205,0.0,59.9469602001728,59.9469602001728
7503,490,436,88.25531145489205,0.0,0.0,0.0
7504,490,436,88.25531145489205,0.0,0.0,0.0
7505,490,436,88.25531145489205,0.0,0.0,0.0
7506,490,436,88.25531145489205,0.0,0.0,0.0
7507,490,436,88.25531145489205,0.0,0.0,0.0
7508,490,437,88.60022573334675,0.0,59.9469602001728,59.9469602001728
7509,489,437,89.5377015563835,-59.9469602001728,0.0,59.9469602001728
7510,489,437,89.5377015563835,0.0,0.0,0.0
7511,489,437,89.5377015563835,0.0,0.0,0.0
7512,489,437,89.5377015563835,0.0,0.0,0.0
7513,489,437,89.5377015563835,0.0,0.0,0.0
7514,489,438,89.88882021697692,0.0,59.9469602001728,59.9469602001728
7515,489,438,89.88882021697692,0.0,0.0,0.0
7516,489,438,89.88882021697692,0.0,0.0,0.0
7517,489,438,89.88882021697692,0.0,0.0,0.0
7518,489,438,89.88882021697692,0.0,0.0,0.0
7519,488,439,91.18113840043894,-59.9469602001728,59.9469602001728,84.77780413812452
7520,488,439,91.18113840043894,0.0,0.0,0.0
7521,488,439,91.18113840043894,0.0,0.0,0.0
7522,488,439,91.18113840043894,0.0,0.0,0.0
7523,488,439,91.18113840043894,0.0,0.0,0.0
7524,488,439,91.18113840043894,0.0,0.0,0.0
7525,488,440,91.54780172128658,0.0,59.9469602001728,59.9469602001728
7526,488,440,91.54780172128658,0.0,0.0,0.0
7527,488,440,91.54780172128658,0.0,0.0,0.0
7528,488,440,91.54780172128658,0.0,0.0,0.0
7529,487,440,92.47702417357513,-59.9469602001728,0.0,59.9469602001728
7530,487,440,92.47702417357513,0.0,0.0,0.0
7531,487,440,92.47702417357513,0.0,0.0,0.0
7532,487,441,92.84934033152847,0.0,59.9469602001728,59.9469602001728
7533,487,441,92.84934033152847,0.0,0.0,0.0
7534,487,441,92.84934033152847,0.0,0.0,0.0
7535,487,441,92.84934033152847,0.0,0.0,0.0
7536,487,441,92.84934033152847,0.0,0.0,0.0
7537,487,441,92.84934033152847,0.0,0.0,0.0
7538,487,441,92.84934033152847,0.0,0.0,0.0
7539,487,441,92.84934033152847,0.0,0.0,0.0
7540,487,442,93.23089616645332,0.0,59.9469602001728,59.9469602001728
7541,487,442,93.23089616645332,0.0,0.0,0.0
7542,487,442,93.23089616645332,0.0,0.0,0.0
7543,487,442,93.23089616645332,0.0,0.0,0.0
7544,487,442,93.23089616645332,0.0,0.0,0.0
7545,487,442,93.23089616645332,0.0,0.0,0.0
7546,487,442,93.23089616645332,0.0,0.0,0.0
7547,487,442,93.23089616645332,0.0,0.0,0.0
7548,487,442,93.23089616645332,0.0,0.0,0.0
7549,487,442,93.23089616645332,0.0,0.0,0.0
7550,487,442,93.23089616645332,0.0,0.0,0.0
7551,487,442,93.23089616645332,0.0,0.0,0.0
7552,487,442,93.23089616645332,0.0,0.0,0.0
7553,487,442,93.23089616645332,0.0,0.0,0.0
7554,487,442,93.23089616645332,0.0,0.0,0.0
7555,487,442,93.23089616645332,0.0,0.0,0.0
7556,487,442,93.23089616645332,0.0,0.0,0.0
7557,487,442,93.23089616645332,0.0,0.0,0.0
7558,487,442,93.23089616645332,0.0,0.0,0.0
7559,487,442,93.23089616645332,0.0,0.0,0.0
7560,487,442,93.23089616645332,0.0,0.0,0.0
7561,487,442,93.23089616645332,0.0,0.0,0.0
7562,487,442,93.23089616645332,0.0,0.0,0.0
7563,487,442,93.23089616645332,0.0,0.0,0.0
7564,487,443,93.62157870918435,0.0,59.9469602001728,59.9469602001728
7565,487,443,93.62157870918435,0.0,0.0,0.0
7566,487,443,93.62157870918435,0.0,0.0,0.0
7567,487,443,93.62157870918435,0.0,0.0,0.0
7568,487,443,93.62157870918435,0.0,0.0,0.0
7569,487,442,93.23089616645332,0.0,-59.9469602001728,59.9469602001728
7570,487,442,93.23089616645332,0.0,0.0,0.0
7571,487,442,93.23089616645332,0.0,0.0,0.0
7572,487,442,93.23089616645332,0.0,0.0,0.0
7573,488,442,92.30926280715278,59.9469602001728,0.0,59.9469602001728
7574,488,442,92.30926280715278,0.0,0.0,0.0
7575,488,442,92.30926280715278,0.0,0.0,0.0
7576,488,442,92.30926280715278,0.0,0.0,0.0
7577,488,442,92.30926280715278,0.0,0.0,0.0
7578,488,442,92.30926280715278,0.0,0.0,0.0
7579,488,442,92.30926280715278,0.0,0.0,0.0
7580,488,442,92.30926280715278,0.0,0.0,0.0
7581,488,442,92.30926280715278,0.0,0.0,0.0
7582,488,442,92.30926280715278,0.0,0.0,0.0
7583,488,442,92.30926280715278,0.0,0.0,0.0
7584,488,442,92.30926280715278,0.0,0.0,0.0
7585,488,442,92.30926280715278,0.0,0.0,0.0
7586,488,442,92.30926280715278,0.0,0.0,0.0
7587,488,442,92.30926280715278,0.0,0.0,0.0
7588,489,442,91.3892772703669,59.9469602001728,0.0,59.9469602001728
7589,489,442,91.3892772703669,0.0,0.0,0.0
7590,489,442,91.3892772703669,0.0,0.0,0.0
7591,489,442,91.3892772703669,0.0,0.0,0.0
7592,489,442,91.3892772703669,0.0,0.0,0.0
7593,489,442,91.3892772703669,0.0,0.0,0.0
7594,489,442,91.3892772703669,0.0,0.0,0.0
7595,489,442,91.3892772703669,0.0,0.0,0.0
7596,489,442,91.3892772703669,0.0,0.0,0.0
7597,489,442,91.3892772703669,0.0,0.0,0.0
7598,489,442,91.3892772703669,0.0,0.0,0.0
7599,490,442,90.47098982546837,59.9469602001728,0.0,59.9469602001728
7600,490,442,90.47098982546837,0.0,0.0,0.0
7601,490,442,90.47098982546837,0.0,0.0,0.0
7602,490,442,90.47098982546837,0.0,0.0,0.0
7603,490,442,90.47098982546837,0.0,0.0,0.0
7604,490,442,90.47098982546837,0.0,0.0,0.0
7605,490,442,90.47098982546837,0.0,0.0,0.0
7606,490,442,90.47098982546837,0.0,0.0,0.0
7607,490,441,90.07774419910837,0.0,-59.9469602001728,59.9469602001728
7608,490,441,90.07774419910837,0.0,0.0,0.0
7609,490,441,90.07774419910837,0.0,0.0,0.0
7610,491,441,89.15716460273958,59.9469602001728,0.0,59.9469602001728
7611,491,441,89.15716460273958,0.0,0.0,0.0
7612,491,441,89.15716460273958,0.0,0.0,0.0
7613,491,441,89.15716460273958,0.0,0.0,0.0
7614,491,441,89.15716460273958,0.0,0.0,0.0
7615,491,441,89.15716460273958,0.0,0.0,0.0
7616,491,441,89.15716460273958,0.0,0.0,0.0
7617,491,441,89.15716460273958,0.0,0.0,0.0
7618,491,441,89.15716460273958,0.0,0.0,0.0
7619,491,441,89.15716460273958,0.0,0.0,0.0
7620,492,440,87.84645695758026,59.9469602001728,-59.9469602001728,84.77780413812452
7621,492,440,87.84645695758026,0.0,0.0,0.0
7622,492,440,87.84645695758026,0.0,0.0,0.0
7623,492,440,87.84645695758026,0.0,0.0,0.0
7624,492,440,87.84645695758026,0.0,0.0,0.0
7625,492,440,87.84645695758026,0.0,0.0,0.0
7626,492,440,87.84645695758026,0.0,0.0,0.0
7627,492,440,87.84645695758026,0.0,0.0,0.0
7628,492,440,87.84645695758026,0.0,0.0,0.0
7629,492,440,87.84645695758026,0.0,0.0,0.0
7630,492,439,87.46427842267951,0.0,-59.9469602001728,59.9469602001728
7631,492,439,87.46427842267951,0.0,0.0,0.0
7632,492,439,87.46427842267951,0.0,0.0,0.0
7633,492,439,87.46427842267951,0.0,0.0,0.0
7634,492,439,87.46427842267951,0.0,0.0,0.0
7635,493,439,86.53900854527974,59.9469602001728,0.0,59.9469602001728
7636,493,439,86.53900854527974,0.0,0.0,0.0
7637,493,439,86.53900854527974,0.0,0.0,0.0
7638,493,438,86.16263691415206,0.0,-59.9469602001728,59.9469602001728
7639,493,438,86.16263691415206,0.0,0.0,0.0
7640,493,438,86.16263691415206,0.0,0.0,0.0
7641,493,438,86.16263691415206,0.0,0.0,0.0
7642,493,438,86.16263691415206,0.0,0.0,0.0
7643,493,438,86.16263691415206,0.0,0.0,0.0
7644,493,438,86.16263691415206,0.0,0.0,0.0
7645,493,438,86.16263691415206,0.0,0.0,0.0
7646,493,437,85.7962703152066,0.0,-59.9469602001728,59.9469602001728
7647,493,437,85.7962703152066,0.0,0.0,0.0
7648,492,437,86.7294644281861,-59.9469602001728,0.0,59.9469602001728
7649,492,437,86.7294644281861,0.0,0.0,0.0
7650,492,437,86.7294644281861,0.0,0.0,0.0
7651,492,437,86.7294644281861,0.0,0.0,0.0
7652,492,437,86.7294644281861,0.0,0.0,0.0
7653,492,437,86.7294644281861,0.0,0.0,0.0
7654,492,436,86.37708029332781,0.0,-59.9469602001728,59.9469602001728
7655,492,436,86.37708029332781,0.0,0.0,0.0
7656,492,436,86.37708029332781,0.0,0.0,0.0
7657,492,436,86.37708029332781,0.0,0.0,0.0
7658,492,436,86.37708029332781,0.0,0.0,0.0
7659,492,436,86.37708029332781,0.0,0.0,0.0
7660,491,436,87.31551981177229,-59.9469602001728,0.0,59.9469602001728
7661,491,436,87.31551981177229,0.0,0.0,0.0
7662,491,435,86.97700845625813,0.0,-59.9469602001728,59.9469602001728
7663,491,435,86.97700845625813,0.0,0.0,0.0
7664,491,435,86.97700845625813,0.0,0.0,0.0
7665,491,435,86.97700845625813,0.0,0.0,0.0
7666,491,435,86.97700845625813,0.0,0.0,0.0
7667,490,435,87.92041856133307,-59.9469602001728,0.0,59.9469602001728
7668,490,435,87.92041856133307,0.0,0.0,0.0
7669,490,435,87.92041856133307,0.0,0.0,0.0
7670,490,435,87.92041856133307,0.0,0.0,0.0
7671,490,434,87.5956619930462,0.0,-59.9469602001728,59.9469602001728
7672,489,434,88.54377448471462,-59.9469602001728,0.0,59.9469602001728
7673,489,434,88.54377448471462,0.0,0.0,0.0
7674,489,434,88.54377448471462,0.0,0.0,0.0
7675,489,434,88.54377448471462,0.0,0.0,0.0
7676,489,434,88.54377448471462,0.0,0.0,0.0
7677,488,434,89.49301648732151,-59.9469602001728,0.0,59.9469602001728
7678,488,434,89.49301648732151,0.0,0.0,0.0
7679,488,434,89.49301648732151,0.0,0.0,0.0
7680,488,433,89.1852005660132,0.0,-59.9469602001728,59.9469602001728
7681,488,433,89.1852005660132,0.0,0.0,0.0
7682,487,433,90.13878188659973,-59.9469602001728,0.0,59.9469602001728
7683,487,433,90.13878188659973,0.0,0.0,0.0
7684,487,433,90.13878188659973,0.0,0.0,0.0
7685,487,433,90.13878188659973,0.0,0.0,0.0
7686,486,433,91.09335870413386,-59.9469602001728,0.0,59.9469602001728
7687,486,433,91.09335870413386,0.0,0.0,0.0
7688,486,433,91.09335870413386,0.0,0.0,0.0
7689,486,432,90.80198235721508,0.0,-59.9469602001728,59.9469602001728
7690,486,432,90.80198235721508,0.0,0.0,0.0
7691,485,432,91.76055797563569,-59.9469602001728,0.0,59.9469602001728
7692,485,432,91.76055797563569,0.0,0.0,0.0
7693,485,432,91.76055797563569,0.0,0.0,0.0
7694,485,432,91.76055797563569,0.0,0.0,0.0
7695,485,432,91.76055797563569,0.0,0.0,0.0
7696,484,432,92.72000862812729,-59.9469602001728,0.0,59.9469602001728
7697,484,431,92.44457799135652,0.0,-59.9469602001728,59.9469602001728
7698,484,431,92.44457799135652,0.0,0.0,0.0
7699,484,431,92.44457799135652,0.0,0.0,0.0
7700,484,431,92.44457799135652,0.0,0.0,0.0
7701,483,431,93.40770846134703,-59.9469602001728,0.0,59.9469602001728
7702,483,431,93.40770846134703,0.0,0.0,0.0
7703,483,430,93.14504817756014,0.0,-59.9469602001728,59.9469602001728
7704,483,430,93.14504817756014,0.0,0.0,0.0
7705,483,430,93.14504817756014,0.0,0.0,0.0
7706,482,430,94.11163583744573,-59.9469602001728,0.0,59.9469602001728
7707,482,430,94.11163583744573,0.0,0.0,0.0
7708,482,430,94.11163583744573,0.0,0.0,0.0
7709,482,429,93.86160024205851,0.0,-59.9469602001728,59.9469602001728
7710,482,429,93.86160024205851,0.0,0.0,0.0
7711,482,429,93.86160024205851,0.0,0.0,0.0
7712,482,429,93.86160024205851,0.0,0.0,0.0
7713,481,428,94.59386872308374,-59.9469602001728,-59.9469602001728,84.77780413812452
7714,481,428,94.59386872308374,0.0,0.0,0.0
7715,481,428,94.59386872308374,0.0,0.0,0.0
7716,481,428,94.59386872308374,0.0,0.0,0.0
7717,481,428,94.59386872308374,0.0,0.0,0.0
7718,481,427,94.36630754670864,0.0,-59.9469602001728,59.9469602001728
7719,481,427,94.36630754670864,0.0,0.0,0.0
7720,481,427,94.36630754670864,0.0,0.0,0.0
7721,481,426,94.14881836751856,0.0,-59.9469602001728,59.9469602001728
7722,481,426,94.14881836751856,0.0,0.0,0.0
7723,480,426,95.12623192369179,-59.9469602001728,0.0,59.9469602001728
7724,480,426,95.12623192369179,0.0,0.0,0.0
7725,480,425,94.92101980067429,0.0,-59.9469602001728,59.9469602001728
7726,480,425,94.92101980067429,0.0,0.0,0.0
7727,480,425,94.92101980067429,0.0,0.0,0.0
7728,480,424,94.72592042308166,0.0,-59.9469602001728,59.9469602001728
7729,480,424,94.72592042308166,0.0,0.0,0.0
7730,480,424,94.72592042308166,0.0,0.0,0.0
7731,480,424,94.72592042308166,0.0,0.0,0.0
7732,480,423,94.54099639838793,0.0,-59.9469602001728,59.9469602001728
7733,480,423,94.54099639838793,0.0,0.0,0.0
7734,480,423,94.54099639838793,0.0,0.0,0.0
7735,480,422,94.36630754670864,0.0,-59.9469602001728,59.9469602001728
7736,480,422,94.36630754670864,0.0,0.0,0.0
7737,480,422,94.36630754670864,0.0,0.0,0.0
7738,480,421,94.2019108086455,0.0,-59.9469602001728,59.9469602001728
7739,480,421,94.2019108086455,0.0,0.0,0.0
7740,480,420,94.04786015641186,0.0,-59.9469602001728,59.9469602001728
7741,480,420,94.04786015641186,0.0,0.0,0.0
7742,480,420,94.04786015641186,0.0,0.0,0.0
7743,480,419,93.90420650854784,0.0,-59.9469602001728,59.9469602001728
7744,480,419,93.90420650854784,0.0,0.0,0.0
7745,480,419,93.90420650854784,0.0,0.0,0.0
7746,480,418,93.7709976485267,0.0,-59.9469602001728,59.9469602001728
7747,480,418,93.7709976485267,0.0,0.0,0.0
7748,480,418,93.7709976485267,0.0,0.0,0.0
7749,480,417,93.64827814754524,0.0,-59.9469602001728,59.9469602001728
7750,480,417,93.64827814754524,0.0,0.0,0.0
7751,480,416,93.53608929178085,0.0,-59.9469602001728,59.9469602001728
7752,480,416,93.53608929178085,0.0,0.0,0.0
7753,480,416,93.53608929178085,0.0,0.0,0.0
7754,480,415,93.43446901438462,0.0,-59.9469602001728,59.9469602001728
7755,480,415,93.43446901438462,0.0,0.0,0.0
7756,480,414,93.34345183246653,0.0,-59.9469602001728,59.9469602001728
7757,480,414,93.34345183246653,0.0,0.0,0.0
7758,480,414,93.34345183246653,0.0,0.0,0.0
7759,480,413,93.26306878931231,0.0,-59.9469602001728,59.9469602001728
7760,480,413,93.26306878931231,0.0,0.0,0.0
7761,480,412,93.1933474020544,0.0,-59.9469602001728,59.9469602001728
7762,480,412,93.1933474020544,0.0,0.0,0.0
7763,480,412,93.1933474020544,0.0,0.0,0.0
7764,480,411,93.13431161500041,0.0,-59.9469602001728,59.9469602001728
7765,480,411,93.13431161500041,0.0,0.0,0.0
7766,480,410,93.08598175880189,0.0,-59.9469602001728,59.9469602001728
7767,480,410,93.08598175880189,0.0,0.0,0.0
7768,480,410,93.08598175880189,0.0,0.0,0.0
7769,480,409,93.04837451562494,0.0,-59.9469602001728,59.9469602001728
7770,480,409,93.04837451562494,0.0,0.0,0.0
7771,480,408,93.02150289046077,0.0,-59.9469602001728,59.9469602001728
7772,480,408,93.02150289046077,0.0,0.0,0.0
7773,480,408,93.02150289046077,0.0,0.0,0.0
7774,480,407,93.00537618869137,0.0,-59.9469602001728,59.9469602001728
7775,480,407,93.00537618869137,0.0,0.0,0.0
7776,480,406,93.0,0.0,-59.9469602001728,59.9469602001728
7777,480,406,93.0,0.0,0.0,0.0
7778,480,406,93.0,0.0,0.0,0.0
7779,480,405,93.00537618869137,0.0,-59.9469602001728,59.9469602001728
7780,480,405,93.00537618869137,0.0,0.0,0.0
7781,480,404,93.02150289046077,0.0,-59.9469602001728,59.9469602001728
7782,480,404,93.02150289046077,0.0,0.0,0.0
7783,480,404,93.02150289046077,0.0,0.0,0.0
7784,480,403,93.04837451562494,0.0,-59.9469602001728,59.9469602001728
7785,480,403,93.04837451562494,0.0,0.0,0.0
7786,480,402,93.08598175880189,0.0,-59.9469602001728,59.9469602001728
7787,480,402,93.08598175880189,0.0,0.0,0.0
7788,480,402,93.08598175880189,0.0,0.0,0.0
7789,480,401,93.13431161500041,0.0,-59.9469602001728,59.9469602001728
7790,480,401,93.13431161500041,0.0,0.0,0.0
7791,480,401,93.13431161500041,0.0,0.0,0.0
7792,480,400,93.1933474020544,0.0,-59.9469602001728,59.9469602001728
7793,480,400,93.1933474020544,0.0,0.0,0.0
7794,480,399,93.26306878931231,0.0,-59.9469602001728,59.9469602001728
7795,479,399,94.26027795418386,-59.9469602001728,0.0,59.9469602001728
7796,479,399,94.26027795418386,0.0,0.0,0.0
7797,479,398,94.33981132056604,0.0,-59.9469602001728,59.9469602001728
7798,479,398,94.33981132056604,0.0,0.0,0.0
7799,479,398,94.33981132056604,0.0,0.0,0.0
7800,479,397,94.42986815621421,0.0,-59.9469602001728,59.9469602001728
7801,479,397,94.42986815621421,0.0,0.0,0.0
7802,479,397,94.42986815621421,0.0,0.0,0.0
7803,479,396,94.53041838477179,0.0,-59.9469602001728,59.9469602001728
7804,479,396,94.53041838477179,0.0,0.0,0.0
7805,479,396,94.53041838477179,0.0,0.0,0.0
7806,479,395,94.64142856064674,0.0,-59.9469602001728,59.9469602001728
7807,479,395,94.64142856064674,0.0,0.0,0.0
7808,479,395,94.64142856064674,0.0,0.0,0.0
7809,479,395,94.64142856064674,0.0,0.0,0.0
7810,478,394,95.75489543621255,-59.9469602001728,-59.9469602001728,84.77780413812452
7811,478,394,95.75489543621255,0.0,0.0,0.0
7812,478,394,95.75489543621255,0.0,0.0,0.0
7813,478,394,95.75489543621255,0.0,0.0,0.0
7814,478,393,95.88534820294495,0.0,-59.9469602001728,59.9469602001728
7815,478,393,95.88534820294495,0.0,0.0,0.0
7816,478,393,95.88534820294495,0.0,0.0,0.0
7817,478,393,95.88534820294495,0.0,0.0,0.0
7818,478,393,95.88534820294495,0.0,0.0,0.0
7819,478,392,96.0260381354974,0.0,-59.9469602001728,59.9469602001728
7820,478,392,96.0260381354974,0.0,0.0,0.0
7821,478,392,96.0260381354974,0.0,0.0,0.0
7822,478,392,96.0260381354974,0.0,0.0,0.0
7823,478,392,96.0260381354974,0.0,0.0,0.0
7824,477,392,97.01546268507923,-59.9469602001728,0.0,59.9469602001728
7825,477,392,97.01546268507923,0.0,0.0,0.0
7826,477,391,97.16480844420988,0.0,-59.9469602001728,59.9469602001728
7827,477,391,97.16480844420988,0.0,0.0,0.0
7828,477,391,97.16480844420988,0.0,0.0,0.0
7829,477,391,97.16480844420988,0.0,0.0,0.0
7830,477,391,97.16480844420988,0.0,0.0,0.0
7831,477,391,97.16480844420988,0.0,0.0,0.0
7832,477,391,97.16480844420988,0.0,0.0,0.0
7833,477,391,97.16480844420988,0.0,0.0,0.0
7834,477,391,97.16480844420988,0.0,0.0,0.0
7835,477,391,97.16480844420988,0.0,0.0,0.0
7836,477,391,97.16480844420988,0.0,0.0,0.0
7837,477,391,97.16480844420988,0.0,0.0,0.0
7838,477,392,97.01546268507923,0.0,59.9469602001728,59.9469602001728
7839,477,392,97.01546268507923,0.0,0.0,0.0
7840,477,392,97.01546268507923,0.0,0.0,0.0
7841,476,392,98.00510190801293,-59.9469602001728,0.0,59.9469602001728
7842,476,392,98.00510190801293,0.0,0.0,0.0
7843,476,392,98.00510190801293,0.0,0.0,0.0
7844,476,392,98.00510190801293,0.0,0.0,0.0
7845,476,393,97.86725703727473,0.0,59.9469602001728,59.9469602001728
7846,476,393,97.86725703727473,0.0,0.0,0.0
7847,476,393,97.86725703727473,0.0,0.0,0.0
7848,476,393,97.86725703727473,0.0,0.0,0.0
7849,476,394,97.73944955850733,0.0,59.9469602001728,59.9469602001728
7850,476,394,97.73944955850733,0.0,0.0,0.0
7851,476,394,97.73944955850733,0.0,0.0,0.0
7852,476,394,97.73944955850733,0.0,0.0,0.0
7853,476,395,97.62171889492625,0.0,59.9469602001728,59.9469602001728
7854,476,395,97.62171889492625,0.0,0.0,0.0
7855,476,395,97.62171889492625,0.0,0.0,0.0
7856,476,396,97.51410154434076,0.0,59.9469602001728,59.9469602001728
7857,476,396,97.51410154434076,0.0,0.0,0.0
7858,476,396,97.51410154434076,0.0,0.0,0.0
7859,476,397,97.41663102366043,0.0,59.9469602001728,59.9469602001728
7860,476,397,97.41663102366043,0.0,0.0,0.0
7861,477,398,96.33275663033837,59.9469602001728,59.9469602001728,84.77780413812452
7862,477,398,96.33275663033837,0.0,0.0,0.0
7863,477,398,96.33275663033837,0.0,0.0,0.0
7864,477,399,96.25487000666512,0.0,59.9469602001728,59.9469602001728
7865,477,399,96.25487000666512,0.0,0.0,0.0
7866,477,400,96.18731725128839,0.0,59.9469602001728,59.9469602001728
7867,477,400,96.18731725128839,0.0,0.0,0.0
7868,477,401,96.13012014972206,0.0,59.9469602001728,59.9469602001728
7869,477,401,96.13012014972206,0.0,0.0,0.0
7870,477,401,96.13012014972206,0.0,0.0,0.0
7871,478,402,95.08417323613851,59.9469602001728,59.9469602001728,84.77780413812452
7872,478,402,95.08417323613851,0.0,0.0,0.0
